Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15010668710,"Jul 5, 2025, 4:26:39 AM",Night Ride,Ride,,832,3.84,121.0,2,false,,,activities/16024600403.fit.gz,,,832.0,832.0,3843.6,7.483,4.62,15.0,12.0,181.0,188.6,3.8,0.1,,,,,121.0,107.0,,,98.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1751687936.0,1.0,26.5,26.9,21.0,0.72,1016.2,2.2,5.4,188.0,0.0,1751624448.0,1751678976.0,0.375,,,0.62,5.0,0.21,28205.0,0.0,,,,,0.0,4.62,0.0,,,,,,,,,,,,,,,,,,,,,""
15000874199,"Jul 4, 2025, 4:12:30 AM",Night Ride,Ride,,1037,4.75,124.0,2,false,,,activities/16013702997.fit.gz,,,1037.0,999.0,4749.1,16.24,4.754,14.0,5.0,288.8,300.6,20.0,0.2,,,,,124.0,103.0,,,108.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1751601792.0,2.0,23.8,23.8,19.7,0.78,1016.8,2.7,4.1,165.0,0.0,1751538048.0,1751592576.0,0.25,,,0.4,5.0,0.48,22054.1,0.0,,,,,0.0,4.58,0.0,,,,,,,,,,,,,,,,,,,,,""
15000309198,"Jul 4, 2025, 12:57:23 AM",Evening Ride,Ride,,2944,6.30,138.0,4,false,,,activities/16013041190.fit.gz,,,2944.0,1474.0,6299.9,9.62,4.274,52.0,51.0,176.8,192.6,22.6,0.0,,,,,138.0,107.0,,,214.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,1751587200.0,3.0,26.3,26.3,19.9,0.68,1014.8,3.5,5.4,98.0,0.0,1751538048.0,1751592576.0,0.25,,,0.4,5.0,0.7,19829.0,0.0,,,,,0.0,2.14,0.0,,,,,,,,,,,,,,,,,,,,,""
15000056496,"Jul 4, 2025, 12:24:16 AM",Evening E-Bike Ride,E-Bike Ride,,1600,10.31,117.0,3,false,,,activities/16012756679.fit.gz,,,1600.0,1600.0,10315.0,10.392,6.447,74.0,62.0,175.0,193.2,20.2,0.1,,,,,117.0,98.0,,,148.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1751587200.0,2.0,26.3,26.6,19.2,0.65,1014.8,3.7,5.2,95.0,0.0,1751538048.0,1751592576.0,0.25,,,0.4,5.0,0.42,22321.0,0.0,,,,,0.0,6.447,567.3,,,,,,,,,,,,,,,,,,,,,""
14999492102,"Jul 3, 2025, 11:00:03 PM",Evening Ride,Ride,,1267,7.23,117.0,3,false,,,activities/16012131924.fit.gz,,,1267.0,1187.0,7233.0,35.842,6.094,26.0,26.0,181.0,187.8,7.7,0.0,,,,,117.0,104.0,,,132.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1751583616.0,2.0,27.3,28.2,19.1,0.61,1014.4,3.2,4.7,108.0,0.0,1751538048.0,1751592576.0,0.25,,,0.4,5.0,0.39,20565.0,1.0,,,,,0.0,5.709,0.0,,,,,,,,,,,,,,,,,,,,,""
14989918178,"Jul 3, 2025, 1:47:50 AM",Evening E-Bike Ride,E-Bike Ride,,775,4.77,133.0,2,false,,,activities/16001589997.fit.gz,,,775.0,748.0,4769.6,8.96,6.376,17.0,24.0,183.8,192.0,13.8,-0.1,,,,,133.0,108.0,,,95.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1751504384.0,2.0,25.4,25.5,17.9,0.63,1013.1,2.5,5.0,188.0,0.0,1751451648.0,1751506176.0,0.125,,,0.53,5.0,0.4,26520.0,0.0,,,,,0.0,6.154,0.0,,,,,,,,,,,,,,,,,,,,,""
14989634754,"Jul 3, 2025, 12:15:12 AM",Evening Tennis,Workout,"",3007,1.40,178.0,10,false,,,activities/16001274470.fit.gz,,,3007.0,1717.0,1406.0,2.6,0.819,0.0,0.0,182.1,182.1,0.0,0.0,,,103.0,57.0,178.0,128.0,,,450.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1751500800.0,3.0,28.2,28.8,17.7,0.53,1012.8,2.2,4.6,168.0,0.0,1751451648.0,1751506176.0,0.125,,,0.52,5.0,0.65,39724.0,0.0,,,,,0.0,0.468,0.0,,,,2844.0,,,,,,,2844.0,,,,,,,,,,media/f0772882-6683-4897-a7c0-7f88d6301e50.mp4|media/9c10c1e0-8a96-4bb4-bd79-23bb7abba7b9.jpg
14979057474,"Jul 1, 2025, 10:28:31 PM",tempo interval,Run,"",3981,12.86,179.0,101,false,"",On Cloudsurfer,activities/15989633403.fit.gz,,,3981.0,3975.0,12865.0,5.5,3.236,59.0,62.0,176.0,191.4,24.5,0.0,,,110.0,80.0,179.0,158.0,,380.0,992.0,,,101.0,1489037.0,,,,,,,,384.0,3983.0,0.0,,0.0,,1.0,13036.9,1751407232.0,1.0,25.6,27.5,18.0,0.63,1012.9,2.8,4.9,87.0,0.0,1751365120.0,1751419776.0,0.125,,19487204.0,0.0,1.0,0.05,23092.0,3.0,,,,,0.0,3.232,1870.8,,,,10428.0,,,923.0,289.0,3.28,,,,,,,,,,,,""
14968632276,"Jul 1, 2025, 2:24:58 AM",Night Weight Training,Weight Training,,2044,0,159.0,10,false,,,activities/15978244766.fit.gz,,,2044.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,121.0,,,286.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,888.0,,,,,,,,,,""
14957868569,"Jun 29, 2025, 10:22:28 PM",Afternoon Tennis,Workout,,5180,2.46,169.0,11,false,,,activities/15966358829.fit.gz,,,5180.0,3031.0,2460.7,2.371,0.812,0.0,0.0,178.9,179.9,8.3,0.0,,,121.0,58.0,169.0,119.0,,,598.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,1751234432.0,3.0,28.4,28.0,20.1,0.61,1011.4,3.6,5.4,140.0,0.0,1751192320.0,1751246976.0,0.125,,,0.53,5.0,0.9,27678.0,2.0,,,,,0.0,0.475,0.0,,,,5036.0,,,,,,,5036.0,,,,,,,,,,""
14957357089,"Jun 29, 2025, 9:33:36 PM",Afternoon Ride,Ride,"",1572,7.85,134.0,4,false,,,activities/15965789349.fit.gz,,,1572.0,1472.0,7856.9,7.08,5.338,31.0,32.0,174.8,187.4,22.2,0.0,,,,,134.0,119.0,,,224.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1751230848.0,8.0,26.4,25.6,19.5,0.66,1011.9,7.1,11.2,207.0,3.0,1751192320.0,1751246976.0,0.125,,,0.53,5.0,0.43,13215.0,4.0,,,,,0.0,4.998,0.0,,,,,,,,,,,,,,,,,,,,,media/21c339d1-28f3-4f88-864e-0fb737d515f1.mp4
14957167939,"Jun 29, 2025, 9:04:38 PM",Afternoon E-Bike Ride,E-Bike Ride,,887,5.28,119.0,2,false,,,activities/15965579003.fit.gz,,,887.0,816.0,5284.8,8.98,6.476,28.0,20.0,176.2,187.6,14.2,0.1,,,,,119.0,103.0,,,92.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1751230848.0,2.0,28.6,28.7,19.5,0.58,1011.6,4.9,8.7,179.0,0.0,1751192320.0,1751246976.0,0.125,,,0.53,5.0,0.41,33320.0,4.0,,,,,0.0,5.958,646.5,,,,,,,,,,,,,,,,,,,,,""
14946589142,"Jun 28, 2025, 10:19:04 PM",Afternoon E-Bike Ride,E-Bike Ride,,1014,4.33,120.0,2,false,,,activities/15953983332.fit.gz,,,1014.0,909.0,4336.1,9.329,4.77,30.0,31.0,176.2,183.0,26.7,0.0,,,,,120.0,101.0,,,98.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1751148032.0,1.0,23.0,24.5,18.2,0.74,1015.2,3.5,5.0,80.0,0.0,1751105920.0,1751160576.0,0.125,,,0.0,1.0,0.07,19860.0,3.0,,,,,0.0,4.276,0.0,,,,,,,,,,,,,,,,,,,,,""
14944709680,"Jun 28, 2025, 4:38:41 PM",Lunch Swim,Swim,,3214,"2,025",191.0,34,false,,,activities/15951893291.fit.gz,,,3214.0,3116.0,2025.0,1.68,0.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,191.0,126.0,,,487.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.63,0.0,,,,,,25.0,,,,,,,,,,,,,,,""
14936359338,"Jun 27, 2025, 10:51:30 PM",Afternoon E-Bike Ride,E-Bike Ride,,1027,5.37,102.0,1,false,,,activities/15942724659.fit.gz,,,1027.0,915.0,5373.1,15.4,5.872,67.0,61.0,179.8,193.4,38.6,0.1,,,,,102.0,87.0,,,72.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1751061632.0,2.0,29.4,29.3,19.4,0.55,1011.2,5.8,9.8,263.0,0.0,1751019392.0,1751074176.0,0.125,,,0.52,5.0,0.43,36814.0,3.0,,,,,0.0,5.232,14.6,,,,,,,,,,,,,,,,,,,,,""
14927326643,"Jun 26, 2025, 11:28:03 PM",Evening Run,Run,"",2841,9.08,164.0,56,false,"",On Cloudsurfer,activities/15932776465.fit.gz,,,2841.0,2817.0,9079.9,5.94,3.223,29.0,30.0,177.8,189.6,19.8,0.0,,,109.0,80.0,164.0,152.0,,368.0,685.0,,,56.0,1039393.0,,,,,,,,369.0,2842.0,0.0,,0.0,,1.0,9163.2,1750978816.0,2.0,26.3,27.6,21.1,0.73,1011.6,3.0,5.9,113.0,0.2,1750932992.0,1750987776.0,0.125,,19487204.0,0.53,5.0,0.41,20583.0,1.0,,,,,0.0,3.196,2054.7,,,,7522.0,,,606.0,277.0,3.253,,,,,,,,,,,,""
14926865195,"Jun 26, 2025, 10:50:40 PM",Afternoon Ride,Ride,,1228,6.32,130.0,3,false,,,activities/15932285513.fit.gz,,,1228.0,1129.0,6323.7,26.678,5.601,19.0,15.0,179.8,189.8,31.8,0.1,,,,,130.0,110.0,,,150.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1750975232.0,1.0,28.2,29.2,22.0,0.69,1012.2,4.9,7.2,135.0,0.1,1750932992.0,1750987776.0,0.125,,,0.52,5.0,0.21,21615.0,3.0,,,,,0.0,5.15,0.0,,,,,,,,,,,,,,,,,,,,,""
14917589383,"Jun 26, 2025, 1:07:28 AM",Evening Ride,Ride,,916,3.79,103.0,1,false,,,activities/15922170306.fit.gz,,,916.0,851.0,3798.7,6.04,4.464,11.0,10.0,180.8,186.8,28.6,0.1,,,,,103.0,93.0,,,76.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1750899584.0,3.0,22.9,23.6,20.3,0.85,1016.8,2.2,3.8,57.0,0.2,1750846592.0,1750901376.0,0.0,,,0.76,5.0,0.94,12759.0,0.0,,,,,0.0,4.147,488.7,,,,,,,,,,,,,,,,,,,,,""
14917156519,"Jun 25, 2025, 11:45:07 PM",Cooldown,Run,"",1264,3.03,149.0,5,false,,,activities/15921704734.fit.gz,,,1264.0,1073.0,3031.6,6.24,2.825,14.0,8.0,181.2,188.2,21.1,0.1,,,89.0,80.0,149.0,132.0,,305.0,241.0,,,5.0,327630.0,,,,,,,,297.0,1265.0,0.0,,0.0,,1.0,3086.0,1750892416.0,3.0,24.5,24.5,20.4,0.78,1017.3,2.9,4.8,60.0,0.0,1750846592.0,1750901376.0,0.0,,,0.8,5.0,0.88,15542.0,1.0,,,,,0.0,2.398,0.0,,,,2838.0,,,174.0,223.0,2.876,,,,,,,,,,,,""
14916672241,"Jun 25, 2025, 10:18:29 PM",Afternoon Ride,Ride,,2630,5.91,121.0,2,false,,,activities/15921190402.fit.gz,,,2630.0,1356.0,5912.6,10.243,4.36,33.0,23.0,181.0,189.8,37.5,0.1,,,,,121.0,96.0,,,133.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1750888832.0,3.0,25.0,25.0,21.1,0.79,1017.8,3.6,5.8,47.0,0.0,1750846592.0,1750901376.0,0.0,,,0.78,5.0,0.72,14964.0,3.0,,,,,0.0,2.248,0.0,,,,,,,,,,,,,,,,,,,,,""
14907086202,"Jun 25, 2025, 1:31:55 AM",Evening E-Bike Ride,E-Bike Ride,,508,2.58,127.0,1,false,,,activities/15910820079.fit.gz,,,508.0,468.0,2587.0,8.75,5.528,17.0,5.0,178.6,192.2,14.6,0.5,,,,,127.0,106.0,,,60.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1750813184.0,5.0,24.5,25.0,20.6,0.79,1020.0,2.6,5.0,20.0,0.1,1750760192.0,1750814976.0,0.875,,,1.0,5.0,0.9,13425.0,0.0,,,,,0.0,5.093,0.0,,,,,,,,,,,,,,,,,,,,,""
14906274138,"Jun 24, 2025, 10:41:27 PM",Fartlek,Run,"",2504,8.64,182.0,59,false,,,activities/15909955152.fit.gz,,,2504.0,2450.0,8641.1,8.6,3.527,25.0,17.0,173.4,186.2,16.2,0.1,,,90.0,82.0,182.0,157.0,,404.0,625.0,,,59.0,987868.0,,,,,,,,407.0,2505.0,0.0,,0.0,,1.0,8727.5,1750802432.0,3.0,26.3,26.2,21.0,0.73,1019.7,2.8,5.2,11.0,0.1,1750760192.0,1750814976.0,0.875,,,0.63,5.0,0.95,13066.0,3.0,,,,,0.0,3.451,1870.8,,,,6700.0,,,651.0,306.0,3.562,,,,,,,,,,,,""
14896674824,"Jun 24, 2025, 2:47:55 AM",Night Ride,Ride,,982,3.97,143.0,3,false,,,activities/15899594750.fit.gz,,,982.0,912.0,3970.3,7.211,4.353,15.0,16.0,184.2,193.2,14.3,0.0,,,,,143.0,118.0,,,144.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1750730368.0,1.0,27.2,26.6,20.3,0.66,1017.2,3.5,6.5,206.0,0.0,1750673792.0,1750728576.0,0.875,,,0.0,1.0,0.14,29518.0,0.0,,,,,0.0,4.043,37.6,,,,,,,,,,,,,,,,,,,,,""
14896165864,"Jun 24, 2025, 1:16:02 AM",Evening Ride,Ride,,740,3.77,129.0,2,false,,,activities/15899029430.fit.gz,,,740.0,740.0,3770.1,7.82,5.095,16.0,13.0,179.0,185.2,13.3,0.1,,,,,129.0,113.0,,,100.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1750726784.0,1.0,29.4,29.2,20.8,0.6,1016.3,4.0,9.5,219.0,0.0,1750673792.0,1750728576.0,0.875,,,0.0,1.0,0.25,33953.0,0.0,,,,,0.0,5.095,0.0,,,,,,,,,,,,,,,,,,,,,""
14895159017,"Jun 23, 2025, 10:26:41 PM",Afternoon Ride,Ride,,1296,5.65,123.0,3,false,,,activities/15897955309.fit.gz,,,1296.0,1190.0,5658.5,10.688,4.755,52.0,37.0,281.6,298.0,25.7,0.2,,,,,123.0,105.0,,,137.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1750716032.0,8.0,34.1,35.2,22.2,0.5,1015.9,7.2,12.3,225.0,0.0,1750673792.0,1750728576.0,0.875,,,0.0,1.0,0.2,42215.0,3.0,,,,,0.0,4.366,0.0,,,,,,,,,,,,,,,,,,,,,""
14876583302,"Jun 22, 2025, 5:11:06 AM",Did you see my bag,Ride,"",1167,5.69,124.0,3,false,,,activities/15877808147.fit.gz,,,1167.0,1167.0,5694.9,9.585,4.88,20.0,19.0,177.2,183.4,14.8,0.0,,,,,124.0,113.0,,,151.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750568448.0,1.0,25.9,25.0,22.0,0.79,1011.2,4.7,9.6,209.0,0.0,1750587392.0,1750642176.0,0.875,,,0.0,1.0,0.0,22628.0,0.0,,,,,0.0,4.88,558.9,,,,,,,,,,,,,,,,,,,,,media/4dd73594-72ad-4981-972b-8fa3608633cc.mp4
14875715788,"Jun 22, 2025, 1:08:19 AM",Steve Aoki,Ride,"",1125,5.40,159.0,19,false,,,activities/15876814743.fit.gz,,,1125.0,1125.0,5405.3,6.317,4.805,43.0,45.0,175.0,184.8,28.1,0.0,,,,,159.0,149.0,,,266.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750553984.0,1.0,29.8,29.6,23.2,0.68,1008.6,6.0,13.2,212.0,0.0,1750500992.0,1750555776.0,0.875,,,0.0,1.0,0.34,26513.0,0.0,,,,,0.0,4.805,569.1,,,,,,,,,,,,,,,,,,,,,media/3d1bff27-bfa9-4afa-9966-5feda868773b.mp4|media/d1888d17-4e5d-469a-bfba-c5faacc0cb3b.mp4|media/36733efc-680a-4bcc-88c0-f271e92ea098.mp4
14875345130,"Jun 22, 2025, 12:02:54 AM",Evening Ride,Ride,,1218,5.16,140.0,5,false,,,activities/15876409787.fit.gz,,,1218.0,1146.0,5159.1,7.08,4.502,43.0,34.0,170.2,191.6,38.9,0.3,,,,,140.0,130.0,,,220.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,1750550400.0,8.0,31.0,31.6,23.4,0.64,1008.5,7.3,14.8,215.0,0.0,1750500992.0,1750555776.0,0.875,,,0.0,1.0,0.28,29244.0,0.0,,,,,0.0,4.236,71.5,,,,,,,,,,,,,,,,,,,,,""
14874355982,"Jun 21, 2025, 8:53:42 PM",Afternoon Ride,Ride,"",1214,5.32,156.0,13,false,,,activities/15875324943.fit.gz,,,1214.0,1111.0,5322.9,8.76,4.791,108.0,93.0,179.4,200.6,48.6,0.2,,,,,156.0,142.0,,,264.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750535936.0,8.0,32.5,33.7,22.6,0.56,1008.5,8.4,14.6,219.0,0.0,1750500992.0,1750555776.0,0.875,,,0.0,1.0,0.1,31813.0,8.0,,,,,0.0,4.385,0.0,,,,,,,,,,,,,,,,,,,,,media/cb1b2d18-5f94-478c-a77c-d8e8330774c4.mp4
14873634984,"Jun 21, 2025, 7:03:41 PM",Afternoon Ride,Ride,,500,2.08,136.0,1,false,,,activities/15874531697.fit.gz,,,500.0,446.0,2083.1,10.68,4.671,25.0,26.0,165.0,179.8,29.3,0.1,,,,,136.0,123.0,,,87.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1750532352.0,8.0,30.1,30.3,21.2,0.59,1009.5,8.3,13.7,219.0,0.0,1750500992.0,1750555776.0,0.875,,,0.0,1.0,0.29,30663.0,9.0,,,,,0.0,4.166,0.0,,,,,,,,,,,,,,,,,,,,,""
14872599086,"Jun 21, 2025, 3:33:57 PM",Morning Tennis,Workout,,5220,2.05,173.0,13,false,,,activities/15873399739.fit.gz,,,5220.0,2414.0,2050.2,2.683,0.849,0.0,0.0,179.7,181.2,2.8,0.0,,,124.0,57.0,173.0,127.0,,,663.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,1750518016.0,8.0,28.2,28.1,22.9,0.73,1010.4,6.8,13.1,216.0,0.0,1750500992.0,1750555776.0,0.875,,,0.0,1.0,0.54,22454.0,6.0,,,,,0.0,0.393,0.0,,,,3340.0,,,,,,,3340.0,,,,,,,,,,""
14864876334,"Jun 20, 2025, 11:42:52 PM",Evening Swim,Swim,gotta swap up my schedule for some racquet sports this weekend ,3112,"2,000",199.0,57,false,"",,activities/15865020487.fit.gz,,,3112.0,3083.0,2000.0,1.48,0.649,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,199.0,142.0,,,579.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.643,0.0,,,,,,25.0,,,,,,,,,,,,,,,""
14856124754,"Jun 19, 2025, 11:53:14 PM",power pyramid,Run,holy f how did i keep up with this workout 9 months ago ,2648,9.08,183.0,95,false,"",On Cloudsurfer,activities/15855469723.fit.gz,,,2648.0,2588.0,9085.0,5.68,3.51,35.0,27.0,170.4,184.8,22.0,0.1,,,93.0,81.0,183.0,166.0,,402.0,683.0,,,95.0,1038252.0,,,,,,,,412.0,2649.0,0.0,,0.0,,1.0,9211.1,1750374016.0,3.0,24.6,25.3,17.3,0.64,1012.9,2.2,6.4,296.0,0.0,1750328064.0,1750382976.0,0.75,,19487204.0,0.84,5.0,0.64,24401.0,1.0,,,,,0.0,3.431,1873.4,,,,6992.0,,,706.0,310.0,3.559,,,,,,,,,,,,""
14854930057,"Jun 19, 2025, 10:52:02 PM",Power pyramid,Ride,Wow I'm ass ,1603,5.93,125.0,3,false,,,activities/15854159577.fit.gz,,,1603.0,1367.0,5935.0,10.129,4.342,27.0,21.0,174.8,189.4,40.0,0.1,,,,,125.0,106.0,,,158.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750370432.0,2.0,25.3,26.5,17.5,0.62,1012.5,2.2,5.2,264.0,0.0,1750328064.0,1750382976.0,0.75,,,0.84,5.0,0.41,27426.0,3.0,,,,,0.0,3.702,0.0,,,,,,,,,,,,,,,,,,,,,""
14852834064,"Jun 19, 2025, 6:26:50 PM",Prince St pizza,Ride,Had to try Chicago supreme and it didn't disappoint ,474,1.54,133.0,1,false,,,activities/15851908249.fit.gz,,,474.0,364.0,1542.1,10.92,4.237,20.0,15.0,168.8,297.8,36.7,8.4,,,,,133.0,120.0,,,74.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750355968.0,1.0,25.4,26.4,17.8,0.63,1012.6,2.9,6.3,261.0,0.0,1750328064.0,1750382976.0,0.75,,,0.87,5.0,0.24,28197.0,9.0,,,,,0.0,3.253,489.7,,,,,,,,,,,,,,,,,,,,,media/e57fb9df-37c2-4a9a-a06f-06e9d09fec1d.jpg
14852624954,"Jun 19, 2025, 6:11:48 PM",Afternoon Ride,Ride,,476,1.27,125.0,0,false,,,activities/15851686041.fit.gz,,,476.0,272.0,1271.1,11.65,4.673,5.0,8.0,168.2,176.4,27.0,-0.1,,,,,125.0,106.0,,,47.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,1750355968.0,1.0,23.8,25.4,17.5,0.68,1012.6,2.0,5.4,240.0,0.0,1750328064.0,1750382976.0,0.75,,,0.84,5.0,0.23,25297.0,9.0,,,,,0.0,2.67,23.9,,,,,,,,,,,,,,,,,,,,,""
14844636439,"Jun 18, 2025, 11:49:31 PM",Slippery,Run,endorphins and ff have to be the most dedicated run clubs in north chicago ,2046,6.57,181.0,41,false,"",On Cloudsurfer,activities/15843016190.fit.gz,,,2046.0,1970.0,6570.3,8.44,3.335,125.0,117.0,170.8,188.2,46.3,0.2,,,111.0,80.0,181.0,154.0,,390.0,498.0,,,41.0,769818.0,,,,,,,,392.0,2047.0,0.0,,0.0,,1.0,7356.0,1750287616.0,5.0,21.4,18.5,19.1,0.87,1003.3,6.2,9.2,63.0,3.1,1750241664.0,1750296576.0,0.625,,19487204.0,1.0,5.0,1.0,7775.0,1.0,,,,,0.0,3.211,1110.4,,,,5272.0,,,494.0,295.0,3.734,,,,,,,,,,,,""
14843971422,"Jun 18, 2025, 10:07:36 PM",Afternoon Ride,Ride,,1172,5.62,123.0,3,false,,,activities/15842309198.fit.gz,,,1172.0,1115.0,5623.6,10.68,5.044,31.0,22.0,180.0,190.8,30.0,0.2,,,,,123.0,109.0,,,139.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1750284032.0,5.0,21.9,19.4,19.7,0.87,1003.8,5.8,8.4,86.0,3.5,1750241664.0,1750296576.0,0.625,,,1.0,5.0,1.0,6569.0,2.0,,,,,0.0,4.798,0.0,,,,,,,,,,,,,,,,,,,,,""
14834958777,"Jun 18, 2025, 4:11:46 AM",Halsey,Ride,The goat ,1553,9.41,168.0,13,false,,,activities/15832578825.fit.gz,,,1553.0,1553.0,9414.6,9.92,6.062,53.0,54.0,174.8,194.2,12.1,0.0,,,,,168.0,136.0,,,291.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750219264.0,5.0,22.8,22.2,19.4,0.81,1008.6,3.9,7.9,228.0,0.3,1750155264.0,1750210048.0,0.625,,,0.71,5.0,0.78,22111.0,0.0,,,,,0.0,6.062,564.8,,,,,,,,,,,,,,,,,,,,,media/ff7a988c-d36b-4ed3-af02-924d9bdaf673.mp4|media/3bad384d-f4a3-44aa-bc61-db8c72f7ba85.mp4
14834369566,"Jun 18, 2025, 1:31:21 AM",Evening E-Bike Ride,E-Bike Ride,,1618,10.63,142.0,5,false,,,activities/15831918414.fit.gz,,,1618.0,1563.0,10637.8,9.538,6.806,47.0,51.0,176.8,190.0,45.8,0.0,,,,,142.0,121.0,,,240.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,1750208384.0,3.0,25.3,26.2,19.9,0.72,1007.3,2.0,6.5,263.0,0.4,1750155264.0,1750210176.0,0.625,,,0.5,5.0,0.99,23503.0,0.0,,,,,0.0,6.575,783.8,,,,,,,,,,,,,,,,,,,,,""
14834049596,"Jun 18, 2025, 12:42:49 AM",Evening E-Bike Ride,E-Bike Ride,,984,4.28,134.0,2,false,,,activities/15831572274.fit.gz,,,984.0,756.0,4287.3,9.18,5.671,26.0,23.0,175.8,185.8,27.6,0.1,,,,,134.0,108.0,,,118.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1750204800.0,3.0,28.1,27.9,20.2,0.62,1007.3,3.2,6.6,284.0,0.3,1750155264.0,1750210176.0,0.625,,,0.53,5.0,0.98,32134.0,0.0,,,,,0.0,4.357,1093.5,,,,,,,,,,,,,,,,,,,,,""
14833473567,"Jun 17, 2025, 11:01:26 PM",Evening Run,Run,[strava://athletes/18720631/15]Harrison Powell didn't get the lakefront high five memo ,1970,6.45,189.0,82,false,"",On Cloudsurfer,activities/15830954528.fit.gz,,,1970.0,1871.0,6455.4,5.54,3.45,12.0,31.0,180.4,203.6,18.6,-0.3,,,106.0,81.0,189.0,171.0,,397.0,512.0,,,82.0,744238.0,,,,,,,,392.0,1971.0,0.0,,0.0,,1.0,6487.8,1750201216.0,2.0,28.8,29.4,19.7,0.58,1006.9,3.2,6.1,236.0,0.1,1750155264.0,1750210176.0,0.625,,19487204.0,0.51,5.0,0.54,35062.0,1.0,,,,,0.0,3.277,934.5,,,,5096.0,,,476.0,295.0,3.468,,,,,,,,,,,,media/d484eb5d-1033-4f61-9a44-0ba111d4c300.mp4
